id,is_iceberg
69bf1e8c,0.3902115225791931
9e90a054,0.5833749771118164
89dbe7f7,0.9927985668182373
dbd27d22,0.8370937705039978
a2ea1561,0.9628549218177795
d63402af,0.7420640587806702
1ac8bb92,0.9961712956428528
8beffca5,0.9121385216712952
46741f3e,0.0015067131025716662
e5ee6aa7,0.0048259831964969635
5ecd892b,0.7385556101799011
69892166,0.011101228184998035
2f725a81,0.07492324709892273
810abfe4,0.00010824012861121446
e6f973e6,0.996644914150238
c60a5c46,0.1257929652929306
c42b9e08,0.06966359168291092
c3f00c23,0.0015571854310110211
5307fdb8,0.9923646450042725
3e4f005e,0.00024915888207033277
4a4cc2e0,0.8916875720024109
9bdd88d1,1.8707040083665305e-10
0d832bed,0.004503276664763689
14a134fa,0.0105371018871665
78a41676,0.0002977134136017412
0bd4658e,0.7213538885116577
4a311bb0,0.7832205891609192
f939c817,0.8183819651603699
956adc4d,0.9996070265769958
f8a119f5,0.6978380680084229
61faa1ad,0.9972103238105774
6725eb3e,0.004676315002143383
17b3a8fd,0.0029755020514130592
49a88dfc,2.934756604400235e-10
2d6ec645,0.9948504567146301
0d4d77ba,0.4697610139846802
3ee672a2,0.9999991655349731
738b41fd,0.9946053624153137
f7fb320d,0.8210325837135315
b42fad18,4.1150877150286647e-10
4ab8b00a,0.9903274178504944
f7870f2b,0.0459408275783062
4978666a,0.661177933216095
f1b0d6c7,0.00046675215708091855
5642407f,0.0058069899678230286
36d4ff92,0.9972646236419678
4139aba2,0.9855456948280334
7585ce58,0.21503926813602448
33e25984,0.9995978474617004
ac46f3c9,0.9797051548957825
fc34a5b8,0.7061017751693726
85c36a8f,0.3508687913417816
b2d8a426,0.5872555375099182
13ec60d1,0.8781785368919373
9d440f42,0.15217897295951843
1c0a891e,0.7126152515411377
981c3bc3,0.999997615814209
295604f4,0.9797303676605225
16ca16c3,0.008001071400940418
b4dda837,0.21509461104869843
88d088ef,0.0008114938973449171
1b4fa160,0.42703303694725037
f371bd82,2.6249983875459293e-06
b130a0b7,0.9999493360519409
ebf1de82,0.4114866852760315
01e651c3,0.9948540329933167
51b1fecc,0.9948541522026062
fa635a31,0.0010262795258313417
97b7d789,0.5353872179985046
2f598053,0.6273012757301331
c0e3e148,0.6795058846473694
cfa175a8,0.1103215292096138
3d7e09d8,0.9514093995094299
44a13d1b,0.985527515411377
c66b0948,0.9305281639099121
976a6d64,0.21859660744667053
8bbd8909,0.7487485408782959
522890fd,0.9991833567619324
f23a3b95,0.7355012893676758
680039dc,0.995161235332489
93028e53,0.0010080775246024132
22a16932,0.9898529648780823
7d8126d2,0.05439220741391182
ba2ecd75,6.00257351379696e-07
8071bdd7,0.4852016270160675
96d5aeee,1.2275240823811373e-09
154be68f,0.9006062746047974
d8c2bfe2,0.9483862519264221
f76d47b0,0.3887839615345001
0e781ade,2.6489421767195154e-09
13cf6060,1.8768458787121745e-08
cd99f710,0.9997535347938538
d10005bb,2.084146035485901e-05
3a31445f,0.9973630309104919
3157202d,0.001836258452385664
6ee64703,0.28664931654930115
e5de8685,0.1893141120672226
02cc70ba,0.039468489587306976
50984a87,0.6550270318984985
fa94957a,0.9414176940917969
eab406b4,0.17447395622730255
3ad39398,0.9019379019737244
9ecf3802,0.9998390674591064
6048ae7b,9.057002898771316e-05
9dc68871,0.0002577966661192477
13701465,0.5413457155227661
8d8779f3,1.4138958892573328e-09
0712f269,0.9782145023345947
722c2597,2.1181429588068568e-07
478a2b08,0.8476289510726929
38f5fb41,0.9198196530342102
c52ad74d,0.9998231530189514
0c85fd09,6.68624400290696e-09
f1582cba,0.9366375207901001
ff836697,0.9243595004081726
ddfe4802,0.2556261122226715
3cef3bc7,0.9953352808952332
6a21542b,0.810302734375
150e23c4,0.9998059868812561
078c6d99,0.9357471466064453
1dcd1dc3,2.1526946056837915e-06
39967e45,0.22913077473640442
6b6333aa,4.53279608336743e-05
4ae61433,0.8852788209915161
f96362e0,0.057532899081707
97a88aac,0.00040934229036793113
427ae8ce,0.018787620589137077
209d4b15,0.0008442143443971872
64b453bd,3.705360722960904e-05
0f5a484e,0.8325503468513489
5ac74969,0.7976706027984619
736ed43e,0.8660066723823547
8533795f,0.0004568799922708422
f5b54fb6,0.205742746591568
6eb4c041,0.24358971416950226
97afdf42,0.736821174621582
1bb488db,0.26673439145088196
f132e44d,1.765819251886569e-05
d3c2f140,0.9917994737625122
1756794d,0.6566143035888672
9efcc11f,1.6311800266066712e-07
14c966cf,0.9755834341049194
59cfe4d1,0.9581658840179443
883151f4,7.393101896013832e-06
34c4c9ff,0.9815750122070312
70b4c2eb,0.819244384765625
96a337d9,0.8842427730560303
7fe89ffa,0.6901269555091858
057c7a22,5.199358941976838e-14
451cc057,0.9940186738967896
05076700,1.5917033806545078e-06
dc52f6c1,0.6283412575721741
b03a59f9,0.0012690331786870956
129ed4b0,0.9656198620796204
fb611563,0.9997193217277527
ac32e6f1,0.4481724202632904
c05c5ab0,0.9798540472984314
3163d5ed,0.00039763026870787144
02096ca4,0.6213307976722717
e92496c0,1.337905644049897e-07
1a9e2c50,0.9919154047966003
0864e334,0.7497036457061768
d976faeb,0.9167883396148682
1d7b342f,0.0078083970583975315
281bc1ea,1.264814841306361e-06
bea9f0cf,0.7826830744743347
f4afa0e6,2.1268208548474998e-13
e1b5ef69,0.008552632294595242
b50539fd,0.007013844326138496
2a8c9c15,0.799153208732605
157ebb0c,0.9972688555717468
247d3614,0.0018632049905136228
0c6cc0cb,0.8753339648246765
aae88d39,0.9998739957809448
0c77b464,0.03572509065270424
963cf5ea,0.047920212149620056
1b371d8b,0.6682829856872559
225bc00f,8.03956063464284e-05
bc0a4eec,0.0007036605384200811
1099782e,0.6634852290153503
a18feadd,0.9890885353088379
ad7f4932,0.15920783579349518
5f8f831e,0.5766070485115051
b5167c35,0.0004102270759176463
0230b06d,0.2650575041770935
f8d7f7ba,4.0883973269956186e-05
08bd1053,5.76651700612274e-06
58e4dc8c,1.2317741493461654e-06
4793ce8e,0.38182228803634644
304caab4,8.241461441245435e-13
f2ee6d7f,0.4063771665096283
e1f9c0e4,0.5516522526741028
8e40401c,0.00014658886357210577
5d9eaba2,0.7464644908905029
55e7562c,0.3816838562488556
9da6cb4b,4.56573525298154e-06
c3c1c8ec,3.8244955646860035e-08
3b38698e,0.2028074562549591
6c9eb909,0.3304441273212433
482a3d1d,0.00099735998082906
0e9918f0,0.9140346646308899
ef894fd2,1.1840531442430802e-05
4b82e7f7,0.9991093277931213
b9cdd7fb,6.500749094584535e-08
94a496f4,0.2898104786872864
995eacae,0.9204558730125427
41b02e58,0.9938318729400635
69f04617,0.9874885678291321
c889a03c,0.9715732336044312
91f98acf,0.9999568462371826
9135c19f,0.9935140609741211
1f0e9c09,3.911313342541689e-06
260d6e8e,7.858453443532198e-08
46334397,0.0012891464866697788
f34ddf31,0.4477522075176239
4d6177d7,0.7855594754219055
76a57270,0.35410720109939575
217b8cea,5.925254509264732e-09
9a45a566,0.0004905140958726406
1b55c75e,3.875212650772397e-12
7bd92ec6,0.999954104423523
6c409f41,0.5008269548416138
df3e48eb,0.09638732671737671
62723e57,3.0510091164615005e-06
b8e627bf,0.00016985603724606335
86bb5d85,0.5408532619476318
77e5034c,0.0017071075271815062
607079e5,0.6113956570625305
96879fb4,2.970878813357558e-05
6afe606d,0.8663828372955322
4129802f,0.9503493309020996
a42300ef,0.6892456412315369
1af842f5,0.9995526671409607
3fe57d78,0.9721259474754333
f4e60ed5,0.9907880425453186
68c8337b,0.8274452686309814
914ed5b5,0.14739656448364258
a6bb5987,0.8236578702926636
c781c439,0.11762502044439316
47a1a25e,0.10276535153388977
80ea0713,0.7516335844993591
a9d001bc,0.4359816908836365
f94d098a,0.2500445246696472
3e230e0e,0.00073075364343822
24afa485,2.500506889191456e-05
bc37db7f,0.990047812461853
83f99e4d,0.00033085315953940153
1a8d86f7,0.008158455602824688
38136419,0.7412806749343872
d393e637,0.9809542894363403
36902570,0.9745782017707825
327f7b25,0.9877911806106567
3f8543c6,0.9772397875785828
a0d42a70,0.7241566181182861
e07ba430,0.6471055150032043
c6e53803,0.9421047568321228
fec4dad8,0.12076431512832642
933fc5ba,0.039281878620386124
c27eda4e,0.9948951601982117
9b94d2c2,0.0005539263365790248
a2dbdb31,0.06208959221839905
816258dd,0.25833049416542053
81f11218,0.9993416666984558
c4bd9d04,0.9807342290878296
c6ce9bf9,0.04001040384173393
a7b3cc29,0.003652554238215089
527870bf,0.2574298679828644
9af26068,0.9999521970748901
0b591e70,0.9903333783149719
2b1e57c5,0.036671292036771774
194db786,0.8225165009498596
e09ba644,0.9986131191253662
fa2ed3e5,0.9969956874847412
1ba92726,0.08994655311107635
8c8f45b4,9.041622561767326e-09
f8889f44,4.32077751355564e-09
598e255b,0.001660374691709876
45f1aa7a,0.9386149048805237
022956a3,1.1837999025487989e-08
d406064d,0.7587856650352478
76617947,9.940266636476736e-07
d0e5dccb,0.9911224842071533
33271da6,0.0011341635836288333
0840e2b1,0.5397050380706787
521a9f4d,0.9895349144935608
7286b1dc,0.5469094514846802
5b6acc2d,0.8895741701126099
e034cd34,6.098326139181154e-06
46577660,0.00626629963517189
bb4d6f24,0.993525505065918
bfc7a3f2,0.8563581705093384
abc66be8,0.050183191895484924
3627189f,0.9997894167900085
e49a77f6,9.05478373169899e-05
a209d7ee,0.7119492888450623
dee69cf6,0.5502551794052124
9a6261a0,0.07714062929153442
a8e444c6,5.068689066557719e-13
a6a66a28,0.9891125559806824
db7022ff,0.00451652379706502
0dfb45d9,0.9603330492973328
81c983aa,9.254360520571936e-06
a98fb5e1,0.9618591070175171
99e004d7,0.9632919430732727
d16e5fbb,0.03605552390217781
3c352f9e,0.35706833004951477
12202699,0.03879035264253616
86af0236,0.5236419439315796
f3703e6f,0.49627307057380676
4a71dc34,0.8625443577766418
321edcdc,0.9859878420829773
e365a657,0.0013920876663178205
45755c9c,0.0003658937057480216
873b0829,0.10531832277774811
72ccd009,0.9980363249778748
205243d9,0.9355474710464478
d9202f36,0.03989473730325699
9d0c30b0,0.2689876854419708
56644ace,0.024431191384792328
c63f527f,0.5831556916236877
bb84b9bd,0.995868980884552
6f68caf0,0.8043277859687805
8492119b,1.626938654908372e-07
71bde48d,0.9977091550827026
d2d6e2ba,0.6953524351119995
6f4b309c,0.17893368005752563
b3cc5ba3,0.9628446698188782
fee39547,0.6332910656929016
4893137a,0.9956146478652954
e283c4c4,0.062361784279346466
25bac62b,0.2567216753959656
8fd88dd6,3.836300166426554e-09
b48c104e,0.0003918867150787264
221d500b,0.030391696840524673
8f0de087,3.216591358068399e-05
32342e03,1.3635246432386339e-05
a8da99d8,3.69692497770302e-05
93203755,0.9528040885925293
d3c88528,0.99689781665802
0d7a17b3,0.007614984177052975
bd72f5ec,0.9996716976165771
e953c0fd,0.9985124468803406
e730b6c6,0.9802605509757996
c086033a,0.008696741424500942
a521d303,0.000473024818347767
b023957a,0.9961094260215759
3e0f04e8,0.005298726726323366
60647cba,0.00022906248341314495
2f5c43a8,0.6970949769020081
b54ba69b,0.6701371669769287
eac962ff,0.9654712677001953
7e2a3763,6.516925310506849e-08
9362d863,0.0288996584713459
8f1b833c,0.3577840030193329
79727ff5,0.20648084580898285
62614c75,0.6131072044372559
75a03adf,0.025073569267988205
cf138392,0.977279782295227
bf467a96,7.804491178831086e-05
c8b34651,0.6903841495513916
105a5c54,7.116821507224813e-05
bf6de75c,0.04502635821700096
060702c8,0.9997984766960144
921bad2c,0.970081627368927
e0d17eb0,0.16157576441764832
9a3825c9,0.7434321641921997
8eda717f,2.422316902084276e-05
78906e0c,0.9964300990104675
c60100ad,0.9993351101875305
90a72a52,0.9964326620101929
d80e4ed4,0.9969415068626404
339cd0d2,3.7301320844562724e-05
d99de899,0.3388678729534149
357e20d1,0.9998325109481812
a4d190da,0.9808719158172607
bd226217,0.7497450709342957
476e2771,0.9944536089897156
4e483506,0.9841448664665222
f70ea081,0.9916467070579529
4645e56f,0.996238112449646
e6d05940,0.9740328788757324
f8b3c6af,0.920668363571167
c89d6aad,0.997543215751648
0cb57f6e,0.6823758482933044
86a4be46,0.936809241771698
75e62d7e,1.2349475673171682e-16
ebc36374,0.9688987135887146
0ebcb731,0.9999797344207764
24d000c5,0.0003082563343923539
f3c9a4f6,0.9716693162918091
1bc59730,1.3595267489563412e-07
47ea0bff,0.9795229434967041
cdeccfdd,0.0017598170088604093
15e09a1d,0.01628592237830162
00652788,0.0035185751039534807
23649c84,3.151206692564301e-05
91188a77,0.06509604305028915
eaca8580,0.9303543567657471
4ce9daeb,0.5434268712997437
d4220673,0.7066153287887573
b6a87aef,0.9722952842712402
8333ebed,0.5183868408203125
950a3453,0.0001524532854091376
7074f6c9,0.3479306101799011
98a02caf,0.3198031485080719
59c8d2b3,0.9992470741271973
d99d13bd,0.9501664042472839
de86f1cf,0.9982705116271973
8f4b1985,0.9908145070075989
a7779b04,0.22809582948684692
2caeab11,0.7906113862991333
16aeea7c,0.04195171594619751
b9d19ab9,0.6893161535263062
29c5d2fd,0.9999476671218872
efcefa55,0.846672534942627
099161c3,0.4655900299549103
12b49195,0.6867848634719849
96a1ce13,0.9618240594863892
67964b4f,3.94458966019944e-15
b61c605c,0.9197192192077637
bcfc0f16,0.03772570565342903
bf0cb956,3.0938174688799336e-08
12f6aa7d,0.3329302966594696
f36f3a0c,5.3234025472193025e-06
83490492,0.16135063767433167
e3b62b60,0.002241249894723296
20b27d66,0.9998968839645386
25c3ce93,0.7251362800598145
67a2ff0b,0.4069971740245819
9b2d3c1a,0.9996846914291382
8ad51f7d,1.6688339599113533e-07
14137b57,0.9865836501121521
9ea5aa79,4.111027010367252e-06
5ea1d2dd,0.00037977247848175466
979c867e,0.991043210029602
7ea1e1b6,0.9855126738548279
d65520ba,3.342008130857721e-05
765ad2e2,0.9210630059242249
d2957326,0.771227240562439
24349e24,0.00010993535397574306
fd8a2ae3,0.0001442246575606987
b282d98e,0.8788650631904602
3eaa7a61,0.0077487509697675705
16533dd4,0.9991135001182556
4adb68d7,0.9963691234588623
565005b9,0.11897516995668411
51d86e0c,0.9997321963310242
30635642,1.9380607341190625e-07
d9480a60,0.09992058575153351
b2647128,0.9261493682861328
20478c55,0.9868693947792053
caa0d105,0.02487746998667717
474f4534,0.0897972360253334
d51e3867,0.9611049890518188
e5d1bba7,0.28160929679870605
e7000b2a,0.23923955857753754
78f06b79,1.8963195543619804e-05
8a9f4bee,0.9335501194000244
3d716bbe,0.9793990850448608
6e1ddef1,0.01333081629127264
9826f39a,0.0007602216792292893
3fdc82f7,0.5391576886177063
31f013c3,0.11801574379205704
97a9df6d,0.8248177766799927
10e65294,0.09100022166967392
0bdca1a5,0.3633390963077545
374037fa,0.0209174957126379
1d1a0cec,0.9204255938529968
d415c5ad,0.05259153991937637
ced1306d,0.0001203091160277836
f43497f3,0.43497520685195923
ffd13a9e,0.9996492862701416
6f67148e,0.9348177909851074
be322b68,0.8925181031227112
af209b44,0.0008545885793864727
69b53a4a,0.2221255749464035
4c085180,0.0036098489072173834
608cea18,0.9919988512992859
f8bebbfd,0.07271187007427216
ae16855d,5.13078815544965e-12
dfc700b3,0.9992314577102661
e3bdd9ac,0.9682194590568542
87a8ea20,0.32780179381370544
3c3da9aa,0.2623549997806549
76c882d6,2.192620968344272e-06
9e429645,0.9792295098304749
7dc9c990,2.0500030561976246e-09
f38d53ef,0.10662371665239334
e1785b6e,0.00042689318070188165
80c673fb,0.937057375907898
a8b8c20b,0.7513737678527832
6a1ff150,0.9714255928993225
2f68d4fe,0.4144594669342041
c462ec65,0.9987577199935913
c374d5c4,0.9706765413284302
d20769b3,0.0925816148519516
c467fe4d,4.787445504916832e-06
1356229e,0.031681932508945465
b1532127,0.015717681497335434
3777ee22,0.9451916217803955
4ba6023f,0.9940861463546753
08504ae6,0.043231986463069916
5e0b4cc5,0.31084978580474854
249a0c1f,0.9921262264251709
24b3497f,0.9987227320671082
9edcf494,2.2607087035719786e-10
53297290,0.006243234965950251
6d3a269e,0.9971039891242981
1b0d38fc,1.2785800862502583e-08
02747427,0.48944199085235596
38867253,0.8028370141983032
c392dbd0,0.7343610525131226
8939734c,1.410238610333181e-06
097ba3af,6.718884151268867e-07
30f0f835,0.916207492351532
bdab1bcf,0.6036091446876526
1070a984,0.9475902318954468
c41b8a90,0.9959684610366821
86a3b5cc,0.7883126139640808
d0a3719e,0.9711729288101196
b1a8067b,0.36180511116981506
911bc6aa,0.9624269008636475
67a2d0ac,0.999977707862854
11447262,0.9799627065658569
12fd1375,6.158931142863366e-08
f2898538,0.125968337059021
0e7355e2,5.239114386768051e-08
bc2c87c8,0.9999871253967285
94001156,0.002155291847884655
d5855224,0.8393955826759338
a3c1a552,0.9196251034736633
edcf54fa,0.003544924547895789
a28b90eb,0.7196488380432129
63cd028f,0.44628289341926575
dbc79657,0.00514869624748826
bc856bf1,0.9860690832138062
c7e25a70,0.9606238007545471
9771b119,0.00010807820217451081
836db0d9,0.00018631741113495082
f5685d3e,0.8212122917175293
bb04299d,0.9972543120384216
163a9d23,0.7963568568229675
5283c614,4.685763817837687e-15
2276d5d8,0.47896984219551086
ccb77e34,3.3848739349195966e-06
d4a75bf3,0.9236106872558594
e15f46ea,0.8255376219749451
992a45ba,0.7809047102928162
056e7768,1.8327585282751357e-10
a1dc016b,0.858778178691864
38db82cd,1.6926691387197934e-05
3295f3ae,0.2976565361022949
a6ff3660,0.9181980490684509
5981b799,0.9875281453132629
2636d79d,0.05853943154215813
7a8521e2,8.72637032078849e-11
9b53021d,0.22455911338329315
0a37be18,0.9761735796928406
a8676e55,0.999665379524231
3488b8fc,0.6713159084320068
b86d4006,0.7756569385528564
33888635,0.9999666213989258
aa9ca5f9,0.000133929614094086
08faf0f6,1.4915954027472367e-09
5320cd26,2.6623707526596263e-05
2c57fdaa,0.14165754616260529
d467ce62,0.06862203031778336
888a568e,0.996224045753479
88d6c838,0.9445883631706238
8f138517,0.016059529036283493
e1108dc0,7.451482139653187e-12
9e9cd6c9,0.016625389456748962
ab893af4,1.629087819310371e-05
4d4b30ba,0.6896498203277588
7ce15e26,0.9999980926513672
dbc45500,8.566957632183403e-08
6a0cde3f,0.9770922660827637
2658014c,0.0028874853160232306
08d20604,0.0005439529195427895
03c83dc9,2.9791177439619787e-05
d741ccd1,0.20296643674373627
992d48b6,1.9537065650172825e-13
b1ea3253,0.9990586638450623
da379e69,0.8690298795700073
73b429af,0.9923734068870544
2aefe712,0.9999161958694458
1e3634f9,0.9946604371070862
069ee09e,0.0002710757835302502
a7970f81,1.736843585620207e-10
23084d2e,8.548798359697685e-05
ac57710a,0.9992383718490601
02553267,0.7361864447593689
0971c6c7,0.26443421840667725
cdb7f1fe,0.9886564016342163
d3af3f60,0.04129357635974884
59daf44b,0.834058940410614
c2169934,0.8473932147026062
da03b56e,0.1745792031288147
474ea404,0.2878231406211853
f686cdc4,0.4872986376285553
f865b354,0.009311138652265072
106df554,0.8927381038665771
e5637171,0.7466335892677307
cba8985c,0.16480125486850739
cc09c9ce,0.6138090491294861
0b85b33f,0.9163907766342163
92f20625,0.998706579208374
6b1379dd,0.9937866926193237
ed2b1df1,0.6158092617988586
325124e4,0.001912631094455719
7455c944,1.6768899158137174e-08
fd68ccc1,0.9967824220657349
8df9100d,0.7516298294067383
c406df9b,0.17162646353244781
4978870c,4.241169904162234e-08
383f95d6,0.02536308392882347
aba96bbf,1.3021605495266986e-11
6bba66b4,0.011541442945599556
b86fa0c9,0.2171597182750702
a2abc369,0.9398787021636963
0b40c014,0.002487853402271867
d45add48,0.8718210458755493
00193999,0.9642735123634338
c2f1b710,0.9708738327026367
53750c72,0.035409051924943924
3137ef1d,0.49022525548934937
bc6b8e2a,0.08644638955593109
7cb546c6,0.9916990995407104
d59a2349,0.9997113347053528
04d04b9a,0.9654741287231445
05ac1343,0.15556944906711578
2917895f,0.015452456660568714
342a1d01,0.7537363171577454
78309e4b,0.9948827028274536
5c1a5aba,4.233072559145512e-07
fae57f79,0.3937705159187317
23821d71,0.7723907232284546
5780b19d,9.739883353176992e-07
11c67865,0.3274441063404083
8564f114,0.9869353771209717
ec7d0fdd,0.8641465902328491
9a0446b8,0.003529831301420927
5f5da69d,0.37858685851097107
7a11839b,0.8883090615272522
763c9bbf,5.3815242040400335e-08
15a7b5c5,0.00019154763140249997
e9c7e251,0.0093961451202631
2555c207,0.07366951555013657
ec8d9784,2.3704851628281176e-06
08fd9d10,0.2853183150291443
9504ae29,0.0010793959954753518
0b91a24d,0.8247030377388
e62e6cfe,0.9510274529457092
5d1291bb,0.9381059408187866
b3c1f2e7,0.64715576171875
c6a8db21,0.9480793476104736
f2c137fd,0.9949636459350586
b61e8155,0.10234850645065308
45b9ee35,0.21854917705059052
8fe9c49b,5.404931653174572e-05
b98ceb09,0.0022791156079620123
70c4a435,0.8928067684173584
d953d111,0.742115318775177
da7de86e,0.9366408586502075
519f8611,0.9577997922897339
75eefdc3,0.3585834801197052
62412092,0.999881386756897
de8ec010,0.039390452206134796
ee6121f8,0.42223092913627625
412b66e0,0.6678929924964905
7405c131,0.580963671207428
efff4306,0.9962750673294067
5658d679,2.5312877482974727e-07
617f88fc,0.0006649408023804426
a120100b,0.0199149027466774
0971369e,0.9889172315597534
83f7fe7b,0.8204343318939209
12437da1,6.025690890965052e-05
8e7f96a5,0.6172763705253601
a08237de,1.0524286153668072e-06
a013bd6f,0.3956652879714966
c6fdd404,0.9986856579780579
317e2af4,0.0439329668879509
dd9878c0,0.9783287048339844
42e76a51,0.9998063445091248
022f77e3,0.5833485126495361
cada3682,0.9946510195732117
53074f1f,0.14010736346244812
e6c19679,0.6391900181770325
dfb69b8b,0.01010434702038765
e1572941,0.5780143737792969
8d549cd2,0.04196283966302872
6913594d,0.2506011426448822
6e528fd6,0.9999986886978149
c8b037c7,1.9292940123705193e-05
c3b6c880,0.30093756318092346
9684ac04,7.596718254454515e-10
6d974acc,0.38742318749427795
57b10462,0.13452935218811035
b2373298,6.2029022956267e-05
8e946e10,0.9629374146461487
6acee7de,0.7451310753822327
8ad7cc2f,4.185316129223793e-07
8e6e087e,0.37460315227508545
c3e46df5,7.2302987064176705e-06
f6983f34,0.572780430316925
8130a3aa,0.019603071734309196
0f11be03,0.6515166163444519
766073e1,0.9123024940490723
e67f6889,0.9994082450866699
148a0930,1.2655318570864438e-08
b333ff97,0.7385257482528687
1c148a28,0.8591570258140564
ee0b02d7,0.9144190549850464
fa1c5f6d,0.9834082126617432
9b12ae1f,0.00023488845909014344
3bb60b1b,0.7906811237335205
096e7594,0.9875330924987793
ac98996a,0.016664477065205574
1b7b9b9d,0.377802312374115
61b2ac6f,0.9264290928840637
2bd414a8,0.8711106181144714
73d12826,0.019838495180010796
29f7ec33,8.781847249395014e-09
265f8aa8,0.9843905568122864
0d6be675,0.7659125924110413
a00ecdf6,0.924850344657898
c414328a,4.43144743123014e-10
d47de87e,0.998719334602356
376f984f,0.9950902462005615
12a35aa5,0.21580977737903595
8ecfd739,0.0007328482461161911
2cbc30f4,0.02720189467072487
aa4bdf31,0.5242450833320618
69d18f51,0.9853922724723816
50cd4394,7.232554821712256e-07
bda732e1,0.46774739027023315
8e77e385,0.002068892354145646
49dfd51a,0.21355052292346954
b0a3e728,0.07155178487300873
518061ec,0.5062079429626465
bb306c8c,3.627718792031942e-09
1b2cf099,9.163421964331064e-06
e7c405e4,5.519710612134077e-06
1fc79c9d,0.02199934981763363
3427cd60,0.999839186668396
8fc604cd,0.9999817609786987
0981acfd,1.2938663530803751e-05
512e9c5c,0.8934885263442993
ae9f2426,6.031218617863487e-07
a8cd44c8,0.8851153254508972
acac91c3,0.9999375343322754
35988937,0.43738505244255066
2a2dd539,0.051639169454574585
3f971e0a,4.281122983229579e-06
7e09131c,0.8953636884689331
82726c59,0.9646677374839783
ec4c3dbd,0.8234250545501709
2a851255,1.1801943866629472e-09
2cebdab4,0.9911366701126099
013b617b,0.7484804391860962
21a8603a,0.7259560227394104
fe2f2579,0.9919670224189758
df069a3d,0.6316870450973511
595f7f57,0.9724329113960266
081bdb0a,9.552780788624204e-11
6f8e7b3a,0.5844359397888184
d1824fe1,1.135499587689992e-05
3ddc6778,0.8497635126113892
57e4244d,0.8186014890670776
18e2e176,3.528293746057898e-08
7394cdbc,0.978838324546814
19821b41,0.00023996879463084042
12e9563c,0.9947781562805176
b96c9ed9,0.9962133765220642
096d9c1b,0.47184258699417114
97454a30,0.9997456669807434
43b6c5d3,0.9255775213241577
2c58bcc5,4.3114728454085594e-10
0c71dc02,0.12293928861618042
f7cd79b0,0.9388203024864197
922ec513,0.00615348806604743
561b6b2c,0.695533037185669
32913f04,0.6126627922058105
77aad507,0.032474108040332794
d62d5a9c,0.6728400588035583
be70bb3d,0.5994802713394165
84920252,0.5171477794647217
b9623d93,0.9559593200683594
ba925eca,0.0025636651553213596
181ecadf,0.12094499915838242
6fbcc9e2,0.10099451243877411
57d5b182,0.8292751908302307
d3013a36,0.27329304814338684
21cafb54,0.08665455877780914
d1a6cc74,4.546697462970428e-10
c4017d47,0.022456655278801918
22e05854,0.00046580389607697725
7eb53ec8,0.984248697757721
c77a806d,0.9825257062911987
c114c951,0.9954344630241394
71495521,2.6005489317526553e-08
98bb1260,0.09409724920988083
546ec108,0.47473588585853577
78f39102,3.277448195149191e-05
26b6379a,0.9609206914901733
8cb14c23,0.04099194332957268
